kode_spec;nama_perangkat;noreg
B2WN02860205;TA5000 CHASSIS 19IN INTL W/SMIO3INTL;B2WN0286020500009
B2WN0286010S;TA5000 SM5 2-10GE/2-1G SWTCH MOD;B2WN0286010S00074
B3CD0400030U;Module rectifier APR48ES;B3CD0400030UA0119
B3CD07000103;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );B3CD0700010300270
B3CD0400049M;POWER MODULE DPR3000B-48;B3CD0400049MA0061B
B3CD0400048M;Rectifier 9KW Delta ESGC 100-HAA0102 - max 1RU, depth 600mm, there is port SNMP for monitoring, 1RU minimal 3600 Watts, 1RU mini;B3CD0400048MA0028
B3CD0400030U;Module rectifier APR48ES;B3CD0400030UA0137
B3CD0400030U;Module rectifier APR48ES;B3CD0400030UA0129
B3CD0400030U;Module rectifier APR48ES;B3CD0400030UA0130
B3CD0400045M;B3CD0400045M-Eaton rectifier 3G Access Power System APS3 series;B3CD0400045MA0040
B3CD0400030U;Module rectifier APR48ES;B3CD0400030UA0136
B3CD0400030U;Module rectifier APR48ES;B3CD0400030UA0134
B3CD04000301;RECTIFIER 220 VAC TO -48 VDC, 4A ( PN - );B3CD0400030100750
B3CD04000301;RECTIFIER 220 VAC TO -48 VDC, 4A ( PN - );B3CD0400030100778
B3CD04000301;RECTIFIER 220 VAC TO -48 VDC, 4A ( PN - );B3CD0400030101386
B3CD0400049M;POWER MODULE DPR3000B-48;B3CD0400049MA0064B
B2WN0286281M;SFP+10G 1310NM 10KM DDM;B2WN0286281MA0184
B3CD0400030U;MODUL RECTIFIER APR48-ES;B3CD0400030U00178
B2WN0286281M;SFP+10G 1310NM 10KM DDM;B2WN0286281MA0110
B2WN0286281M;SFP+10G 1310NM 10KM DDM;B2WN0286281MA0107
B2WN020D0202;AC RECTIFIER ( PN - ) ( PN - );B2WN020D020200114
B3CD0400030H;1U X 19 SUBRACK FOR 2 X RECTIFIERS C/W SC200+IOBGP;B3CD0400030H00060
B2WN0286281M;SFP+10G 1310NM 10KM DDM;B2WN0286281MA0143
B2WS0373010I;ODU ALFOPLUS 11/460/530 SB-2H ( HIGH );B2WS0373010IA0041
B2WN0286281M;SFP+10G 1310NM 10KM DDM;B2WN0286281MA0085
B2WN0286281M;SFP+10G 1310NM 10KM DDM;B2WN0286281MA0045
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100438
B3CD0400030U;MODUL RECTIFIER APR48-ES;B3CD0400030U00135
B2WN0286281M;SFP+10G 1310NM 10KM DDM;B2WN0286281MA0102
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100431
B2WN0286281M;SFP+10G 1310NM 10KM DDM;B2WN0286281MA0061
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100396
B2WS02VU010F;WIBAS CONNECT PANEL ANTENNA 10.5 GHZ;B2WS02VU010F00293
B2WS02VU0104;PANEL ANTENNA 10.5GHZ WIBAS TERMINAL STATION;B2WS02VU010400238
B2WS02VU0104;PANEL ANTENNA 10.5GHZ WIBAS TERMINAL STATION;B2WS02VU010400306
B2WS020O0116;REMOTE HX50-IDU- C-BAND HUGHES;B2WS020O011605937
B3CD08A0003M;DC PDU/DCDU;B3CD08A0003MA0001I
B2MPLKVD0202;MPLIK-REMOTE HX50-IDU- C-BAND HUGHES ( PN - ) ( PN - ) ( PN - );B2MPLKVD020200480
B2WS020O0116;REMOTE HX50-IDU- C-BAND HUGHES;B2WS020O011602001
B2MPLKVD0202;MPLIK-REMOTE HX50-IDU- C-BAND HUGHES ( PN - ) ( PN - ) ( PN - );B2MPLKVD020200555
B3CD08A0003M;DC PDU/DCDU;B3CD08A0003MA0130
B2WS00A0013M;POWER SUPPLY STARLINK V4;B2WS00A0013MA0934B
B2WS0138158M;Flat High Performance;B2WS0138158MA0472
B2WS0138153M;Power Supply STARLINK;B2WS0138153MA0582B
B2WS0138162M;ROUTER STARLINK V4;B2WS0138162MA0830B
B2WS00A0013M;POWER SUPPLY STARLINK V4;B2WS00A0013MA0932B
B2WN0150115M;Fan Module for SH9HU;B2WN0150115MA0335
B2WS033A0103;ODU-SP 13 GHZ LOW NERA ( PN - );B2WS033A010300675
B2WN0150116M;Common Equipment Module for SH9HU;B2WN0150116MA0106
B2WS02VU0203;FULL OUTDOOR WIBAS BASE STATION HUB,10.5GHZ FDD, 2XGBE ( PN - );B2WS02VU020300052
B2WN0150115M;Fan Module for SH9HU;B2WN0150115MA0336
B2WN0150115M;Fan Module for SH9HU;B2WN0150115MA0334
B2WS02VU0104;PANEL ANTENNA 10.5GHZ WIBAS TERMINAL STATION;B2WS02VU010400166
B2WN0150125M;9HU Shelf;B2WN0150125MA0109
B3CD13130112;ODC ELECTRICAL MAIN PANEL;B3CD1313011200112
B3CD13130112;ODC ELECTRICAL MAIN PANEL;B3CD1313011200125
B3CD13130112;ODC ELECTRICAL MAIN PANEL;B3CD1313011200108
B3CD13130112;ODC ELECTRICAL MAIN PANEL;B3CD1313011200103
B3CD13130112;ODC ELECTRICAL MAIN PANEL;B3CD1313011200034
B3CD13130112;ODC ELECTRICAL MAIN PANEL;B3CD1313011200044
B3CD13130112;ODC ELECTRICAL MAIN PANEL;B3CD1313011200106
B3CD07000108;EATON MATRIX 2000 STAND ALONE INVERTER ( PN - INV-4820ESA );B3CD0700010800145
B3CD048J0101;RECTIFIER SYSTEM HAMMER SIMMONS;B3CD048J010100104
B2WN0150043M;RAISECOM SFP 1.25G ( STM 4 ) DDMI TX/RX 1310 NM 15KM;B2WN0150043MA0278
B2WN0286459M;Small Form Factor Pluggable 10 Gigabit Ethernet (SFP+) SR Optics;B2WN0286459MA0001
B2WS02A70203;EVOLUTION X1 SATELLITE ROUTER;B2WS02A7020303387
B2WS020O0116;REMOTE HX50-IDU- C-BAND HUGHES;B2WS020O011601806
B2WS02A70203;EVOLUTION X1 SATELLITE ROUTER;B2WS02A7020301028
B2WS02A70201;EVOLUTION X3 SATELLITE ROUTER ( PN - );B2WS02A7020101190
B2WS02A70203;EVOLUTION X1 SATELLITE ROUTER;B2WS02A7020302521
B2WS02A70201;EVOLUTION X3 SATELLITE ROUTER ( PN - );B2WS02A7020101631
B2WS020O0116;REMOTE HX50-IDU- C-BAND HUGHES;B2WS020O011605852
B2WS020O011F;MODEM HT 1300 ( PN - 1504298-0018 ) ( PN - 1504298-0018 );B2WS020O011F00687
B2WS020O011F;MODEM HT 1300 ( PN - 1504298-0018 ) ( PN - 1504298-0018 );B2WS020O011F00706
B2WS02A70201;EVOLUTION X3 SATELLITE ROUTER ( PN - );B2WS02A7020101919
B2WS02A70201;EVOLUTION X3 SATELLITE ROUTER ( PN - );B2WS02A7020100211
B2WS02A70201;EVOLUTION X3 SATELLITE ROUTER ( PN - );B2WS02A7020100588
B2WS02A70203;EVOLUTION X1 SATELLITE ROUTER;B2WS02A7020302376
B2WS020O0114;REMOTE HN7700S-IDU- C-BAND HUGHES;B2WS020O011400466
B2WS020O0116;REMOTE HX50-IDU- C-BAND HUGHES;B2WS020O011604537
B2WS02A70203;EVOLUTION X1 SATELLITE ROUTER;B2WS02A7020304485
B2WS020O011F;MODEM HT 1300 ( PN - 1504298-0018 ) ( PN - 1504298-0018 );B2WS020O011F00014
B2WS02A70201;EVOLUTION X3 SATELLITE ROUTER ( PN - );B2WS02A7020102193
B2WS02A70203;EVOLUTION X1 SATELLITE ROUTER;B2WS02A7020303938
B2WS02A70203;EVOLUTION X1 SATELLITE ROUTER;B2WS02A7020304549
B2WS02A70201;EVOLUTION X3 SATELLITE ROUTER ( PN - );B2WS02A7020100627
B2WS020O011F;MODEM HT 1300 ( PN - 1504298-0018 ) ( PN - 1504298-0018 );B2WS020O011F00944
B2WS020O011F;MODEM HT 1300 ( PN - 1504298-0018 ) ( PN - 1504298-0018 );B2WS020O011F00238
B2WS0391202M;Cambium Sector Antenna, ePMP-3000L, 90/120 deg;B2WS0391202MA0017
B2WN0286205M;Outdoor GPON OLT;B2WN0286205MA0133
B2WS0391202M;Cambium Sector Antenna, ePMP-3000L, 90/120 deg;B2WS0391202MA0004
B2WN0287159M;NetEngine 8000 M4 (4x100G + 16x10G) DC Power_Banten Lampung V800R023_Site1;B2WN0287159MA0067
B2WN00A0353M;NetEngine 8000E M1D Basic Configuration, DC Power (Including M1D chassis, fixed interfaces (4*40GE/50GE+4*10GE/GE+20*GE), 2*DC p;B2WN00A0353MA0061
B2WN00A0155M;2-Port 100GBase/50GBase-QSFP28 FlexE MACsec Physical Interface Card(PIC);B2WN00A0155MA0060
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0675
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0676
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0677
B2WS0391199M;PoE Cambium ePMP 3000L, 5 GHz;B2WS0391199MA0036
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0323
B2WS0391199M;PoE Cambium ePMP 3000L, 5 GHz;B2WS0391199MA0040
B2WS0391048M;PoE Cambium Force 200;B2WS0391048MA0798
B2WS0391039M;POE AC LIGOWAVE DLB 5-20;B2WS0391039MA0044
B2WS0391204M;Cambium Force-300L, 5 GHz, High Gain 25 dBi antenna, up to 400+Mbps throughput;B2WS0391204MA0296
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0676
B2WN0286126M;POE UAP -AC-M-PRO;B2WN0286126MA1476
B2WS0391204M;Cambium Force-300L, 5 GHz, High Gain 25 dBi antenna, up to 400+Mbps throughput;B2WS0391204MA0212
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0798
B2WS0391204M;Cambium Force-300L, 5 GHz, High Gain 25 dBi antenna, up to 400+Mbps throughput;B2WS0391204MA0297
B2WS0391198M;Cambium AP ePMP 3000L, 5 GHz;B2WS0391198MA0001
B2WN0286125M;UNIFI UAP-AC-M-PRO;B2WN0286125MA1476
B2WS0391204M;Cambium Force-300L, 5 GHz, High Gain 25 dBi antenna, up to 400+Mbps throughput;B2WS0391204MA0433
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0045
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0652
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0615
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0623
B2WS0391039M;POE AC LIGOWAVE DLB 5-20;B2WS0391039MA0053
B2WS0391198M;Cambium AP ePMP 3000L, 5 GHz;B2WS0391198MA0005
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0624
B2WS0391204M;Cambium Force-300L, 5 GHz, High Gain 25 dBi antenna, up to 400+Mbps throughput;B2WS0391204MA0435
B2WS0391052M;Cambium Force-200, 5 Ghz, High Gain 25 dBi antenna, Up to 200+Mbps throughput;B2WS0391052MA0290
B2WS03W30102;RADIO LIGOWAVE DLB 5-20;B2WS03W30102A0053
B2WS0391204M;Cambium Force-300L, 5 GHz, High Gain 25 dBi antenna, up to 400+Mbps throughput;B2WS0391204MA0211
B2WS03W30102;RADIO LIGOWAVE DLB 5-20;B2WS03W30102A0044
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1341
B2WN0286151M;10km max distance, 1310nm, 10Gbit/s, dual fiber, single- mode, DDM, RoHS, commercial;B2WN0286151MA1165
B2WN0286173M;SFP 10G RAISECOM 10KM WAVELENGTH 1310NM DUAL FIBER SINGLE MODE;B2WN0286173MA0190
B2WN0150091M;SFP+ ATOP 10G–SINGLESTRAIN 20KM (Tx-1330 / Rx-1270);B2WN0150091MA0135
B2WN00A0126M;Transceiver BIDI SFP+ 10G Tx1330nm 20km DDM;B2WN00A0126MA0307
B2WN00A0093M;QSFP28 packaging, 100 Gbit/s, 10 km, dual fibers, LC interface, with LAN-WDM wavelength of 1295.56/1300.05/1304.58/1309.14 nm, c;B2WN00A0093MA0199
B2WN00A0093M;QSFP28 packaging, 100 Gbit/s, 10 km, dual fibers, LC interface, with LAN-WDM wavelength of 1295.56/1300.05/1304.58/1309.14 nm, c;B2WN00A0093MA0196
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1286
B2WN00A0125M;BIDI SFP+ TX1270nm 20KM LC;B2WN00A0125MA0013
B2WN0286824M;6COM SFP+ 10G LR 1310nm;B2WN0286824MA0085
B2WN0286458M;Small Form Factor Pluggable 10 Gigabit Ethernet (SFP+) LR Optics;B2WN0286458MA0011
B2WN0201011G;SFP+ ATOP/10G/DFB/1310/DUAL FIBER LC/DDM/10KM/C;B2WN0201011GA0123
B2WN0286151M;10 Gbit/s, 10 km, 1310 nm, dual fiber, single mode, DDM, RoHS, commercial, Raisecom USFP+ optical transceiver;B2WN0286151MA1346
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1284
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1345
B2WN0150089M;SFP+ ATOP 10G–SINGLESTRAIN 20KM (Tx-1270 / Rx-1330);B2WN0150089MA0123
B2WN00A0002M;10 Gbit/s , 10km, 1310nm, dual-fiber, single-mode, DDM, RoHS, Industrial, USFP+ transceiver module;B2WN00A0002MA0165
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1281
B2WN0286151M;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0211
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3325B
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA4422
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA5554
B2WN0100041X;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041XA2558
B2WN01000462;ONT ISCOM HT-803G-07 ( PN - );B2WN01000462A2338
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA5454
B2WN0286188M;FORTINET 100F-22 X GE RJ45 PORTS (INCL. 2XWAN PORTS, 1XDMZ PORT, 1XMGT PORT, 2XHA PORTS, 16X SWITCH PORTS WITH 4 SFP PORT SHARED;B2WN0286188MA0205
B2WN0286773M;Optical Network Terminal ( ONT ) ISCOM5104G-GP-HB-07;B2WN0286773MA0495
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA6363
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3249B
B2WN0286496M;FORTIGATE 60F;B2WN0286496MA0066
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3129B
B2WN0286773M;Optical Network Terminal ( ONT ) ISCOM5104G-GP-HB-07;B2WN0286773MA2049
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3032B
B2WN0286188M;22 x GE RJ45 ports (including 2 x WAN ports, 1 x DMZ port, 1 x Mgmt port, 2 x HA ports, 16 x switch ports with 4 SFP port shared;B2WN0286188MA0440
B2WN0286773M;Optical Network Terminal ( ONT ) ISCOM5104G-GP-HB-07;B2WN0286773MA2820
B2WN0262020H;FORTIGATE-50E HW AND WARRANTY;B2WN0262020H01886
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA5671
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA5827
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA4843
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA4847
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA2546B
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA2411B
B2WN01000462;ONT ISCOM HT-803G-07 ( PN - );B2WN01000462A2579
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3237B
B2WN0286773M;Optical Network Terminal ( ONT ) ISCOM5104G-GP-HB-07;B2WN0286773MA3261
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA4550
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA5675
B2WN0100041X;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041X01147
B2WN0286418M;FortiGate 40F;B2WN0286418MA1301
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3226B
B2WN01000462;ONT ISCOM HT-803G-07 ( PN - );B2WN0100046201935
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA5835
B2WN0286773M;Optical Network Terminal ( ONT ) ISCOM5104G-GP-HB-07;B2WN0286773MA0683
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3804B
B2WN01000462;ONT ISCOM HT-803G-07 ( PN - );B2WN01000462A3214
B2WN0100041X;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041X04441
B2WN0286188M;22 x GE RJ45 ports (including 2 x WAN ports, 1 x DMZ port, 1 x Mgmt port, 2 x HA ports, 16 x switch ports with 4 SFP port shared;B2WN0286188MA0373
B2WN0100041X;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041XA3081
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA5658
B2WN0262020G;FORTIGATE-30E HW AND WARRANTY;B2WN0262020G01188
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA5834
B2WN0100041X;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041XA0601
B2WN02850106;FORTINET FORTIGATE 501E (2 X 10GE SFP+ SLOTS,10 X RJ45 PORTS);B2WN02850106A0003
B2WN0262020H;FORTIGATE-50E HW AND WARRANTY;B2WN0262020H01486
B2WN0100041X;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041XA2913
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3117B
B2WN0286773M;GPON ONU/ONT include one GPON uplink, four 10/100/1000 Mbit/s Ethernet interfaces, with European power adapter;B2WN0286773MA4844
B2WN0287055M;FortiWeb-100E, 4 x GE RJ45 ports, 4GB RAM, 1 x 32GB SSD Storage;B2WN0287055MA0004
B2WN0262020H;FORTIGATE-50E HW AND WARRANTY;B2WN0262020HA0719
B2WN0286418M;FortiGate 40F;B2WN0286418MA0026
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA2219B
B2WN0262020H;FORTIGATE-50E HW AND WARRANTY;B2WN0262020HA0810
B2WN01000462;ONT ISCOM HT-803G-07 ( PN - );B2WN01000462A3894
B2WN00A0029M;5 x GE RJ45 ports (including , 1 x WAN Port, 4 x Internal Ports);B2WN00A0029MA0497
B2WN0262020G;FORTIGATE-30E HW AND WARRANTY;B2WN0262020G00592
B2WN0286773M;Optical Network Terminal ( ONT ) ISCOM5104G-GP-HB-07;B2WN0286773MA0283
B2WN0150153M;ADAPTOR 12V 1A;B2WN0150153MA3090B
B2WN0262020G;FORTIGATE-30E HW AND WARRANTY;B2WN0262020G01326
B2WN0286872M;Mikrotik RB760iGS (hEX S);B2WN0286872MA2579
B2WN0286872M;Mikrotik RB 760 GS (Hex s);B2WN0286872MA1174
B2WN0286417M;PSU 12V, 3A FOR FORTIGATE 40 F;B2WN0286417MA0407B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0473B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0460B
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0600B
B2WN0150268M;ISCOM6108-XGS: XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical;B2WN0150268MA0424
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0616B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0426B
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0303B
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0421B
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0692B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0720
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0684B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0690B
B2WN00A0322M;Adapter ISCOM6108-XGS  Output 12V:3A 36.0 Watt;B2WN00A0322MA0636B
B2WN0150268M;XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical module is incl;B2WN0150268MA0638
B2WN00A0321M;GSFP+-XSNU-R  XGS-PON-ONU optical module;B2WN00A0321MA0560B
